Time (s)	C1 X (micron) 	 C1 Y (micron) 	C2 X (micron) 	 C2 Y (micron) 	C3 X (micron) 	 C3 Y (micron) 	C4 X (micron) 	 C4 Y (micron) 	C5 X (micron) 	 C5 Y (micron) 	
0.000000 	0.302502 	 1.047641 	4.031353 	 3.032665 	2.535138 	 0.707348 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000100 	0.303924 	 1.047476 	4.032435 	 3.032358 	2.535815 	 0.708354 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000200 	0.304916 	 1.046455 	4.033232 	 3.031769 	2.536966 	 0.709109 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000300 	0.306007 	 1.044942 	4.034444 	 3.030648 	2.538864 	 0.710308 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000400 	0.307766 	 1.044658 	4.034987 	 3.028815 	2.539735 	 0.711384 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000500 	0.309469 	 1.045375 	4.036349 	 3.027110 	2.540809 	 0.712833 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000600 	0.311117 	 1.046871 	4.039400 	 3.025461 	2.543118 	 0.714104 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000700 	0.313278 	 1.048038 	4.042870 	 3.024376 	2.545927 	 0.715541 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000800 	0.315572 	 1.048762 	4.046049 	 3.023890 	2.548962 	 0.717456 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.000900 	0.317984 	 1.049214 	4.048101 	 3.023747 	2.552083 	 0.719414 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001000 	0.320392 	 1.049738 	4.050813 	 3.023439 	2.555108 	 0.721990 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001100 	0.323649 	 1.050463 	4.053571 	 3.022863 	2.558509 	 0.724943 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001200 	0.326856 	 1.052257 	4.056742 	 3.022051 	2.561362 	 0.727174 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001300 	0.329923 	 1.053874 	4.059367 	 3.020903 	2.564455 	 0.729815 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001400 	0.332900 	 1.055606 	4.061933 	 3.019818 	2.568042 	 0.733403 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001500 	0.336032 	 1.057685 	4.064709 	 3.018426 	2.571453 	 0.736750 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001600 	0.338648 	 1.060120 	4.066968 	 3.016616 	2.575025 	 0.739573 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001700 	0.341709 	 1.062976 	4.069387 	 3.015068 	2.578960 	 0.741675 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001800 	0.344885 	 1.065676 	4.071901 	 3.013515 	2.582480 	 0.744396 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.001900 	0.347909 	 1.069112 	4.074492 	 3.012153 	2.586203 	 0.747109 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002000 	0.351365 	 1.072971 	4.076881 	 3.011372 	2.589737 	 0.748903 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002100 	0.354472 	 1.077062 	4.080058 	 3.010658 	2.593721 	 0.750841 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002200 	0.357444 	 1.081313 	4.083473 	 3.009917 	2.597623 	 0.752655 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002300 	0.360819 	 1.085760 	4.087379 	 3.009311 	2.602029 	 0.754648 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002400 	0.364696 	 1.089714 	4.091707 	 3.008275 	2.606607 	 0.755904 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002500 	0.369076 	 1.093202 	4.097149 	 3.007695 	2.610961 	 0.756987 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002600 	0.373539 	 1.096082 	4.102420 	 3.007728 	2.615595 	 0.758464 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002700 	0.377616 	 1.098148 	4.107629 	 3.007786 	2.620152 	 0.759742 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002800 	0.381947 	 1.099460 	4.112857 	 3.007237 	2.624417 	 0.760941 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.002900 	0.387151 	 1.100521 	4.117533 	 3.007326 	2.628827 	 0.761757 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003000 	0.392151 	 1.101644 	4.122588 	 3.008048 	2.633901 	 0.762599 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003100 	0.397579 	 1.102431 	4.127683 	 3.009014 	2.639321 	 0.763079 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003200 	0.402723 	 1.103778 	4.132574 	 3.009643 	2.644914 	 0.763324 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003300 	0.407437 	 1.105168 	4.138039 	 3.009885 	2.651156 	 0.763733 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003400 	0.413014 	 1.106849 	4.143984 	 3.010452 	2.657911 	 0.764120 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003500 	0.418429 	 1.108559 	4.149487 	 3.011430 	2.664138 	 0.764510 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003600 	0.424087 	 1.110787 	4.154697 	 3.012928 	2.669940 	 0.765480 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003700 	0.429952 	 1.112553 	4.159386 	 3.014019 	2.675585 	 0.765958 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003800 	0.435552 	 1.114316 	4.165287 	 3.014848 	2.681198 	 0.766154 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.003900 	0.441505 	 1.115688 	4.171318 	 3.014893 	2.686928 	 0.766544 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.004000 	0.446731 	 1.116578 	4.177389 	 3.015067 	2.692370 	 0.767299 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.004100 	3.753394 	 4.006998 	0.453112 	 1.118019 	4.184985 	 3.014827 	2.697471 	 0.768545 	0.000000 	 0.000000 	
0.004200 	3.759119 	 4.009316 	0.459303 	 1.119579 	4.192644 	 3.014877 	2.701912 	 0.769219 	0.000000 	 0.000000 	
0.004300 	3.765062 	 4.011948 	0.465055 	 1.121283 	4.199620 	 3.014723 	2.706250 	 0.770007 	0.000000 	 0.000000 	
0.004400 	3.771051 	 4.014800 	0.470647 	 1.123184 	4.205944 	 3.014942 	2.711466 	 0.770470 	0.000000 	 0.000000 	
0.004500 	3.776440 	 4.017336 	0.475784 	 1.125570 	4.212057 	 3.015317 	2.716303 	 0.770727 	0.000000 	 0.000000 	
0.004600 	3.781979 	 4.020239 	0.480623 	 1.127633 	4.218276 	 3.014988 	2.721897 	 0.771693 	0.000000 	 0.000000 	
0.004700 	3.787586 	 4.022704 	0.485758 	 1.129251 	4.223800 	 3.014429 	2.727793 	 0.772195 	0.000000 	 0.000000 	
0.004800 	3.793147 	 4.025081 	0.490150 	 1.130823 	4.229116 	 3.014571 	2.733227 	 0.772351 	0.000000 	 0.000000 	
0.004900 	3.798209 	 4.027672 	0.494525 	 1.132223 	4.234473 	 3.014898 	2.738014 	 0.772549 	0.000000 	 0.000000 	
0.005000 	3.802955 	 4.030626 	0.498686 	 1.133101 	4.240190 	 3.015442 	2.743170 	 0.773160 	0.000000 	 0.000000 	
0.005100 	3.807759 	 4.033282 	0.503203 	 1.134038 	4.245948 	 3.015888 	2.748721 	 0.773588 	0.000000 	 0.000000 	
0.005200 	3.812420 	 4.035605 	0.507476 	 1.134446 	4.251048 	 3.016387 	2.754199 	 0.774023 	0.000000 	 0.000000 	
0.005300 	3.817233 	 4.038273 	0.511947 	 1.134968 	4.256205 	 3.016950 	2.758575 	 0.774937 	0.000000 	 0.000000 	
0.005400 	3.822384 	 4.040773 	0.516256 	 1.135837 	4.260486 	 3.017375 	2.763053 	 0.776025 	0.000000 	 0.000000 	
0.005500 	3.827880 	 4.043291 	0.520308 	 1.136810 	4.265186 	 3.016950 	2.767797 	 0.776550 	0.000000 	 0.000000 	
0.005600 	3.834008 	 4.045859 	0.523986 	 1.138430 	4.269853 	 3.017023 	2.772943 	 0.776765 	0.000000 	 0.000000 	
0.005700 	3.839842 	 4.048415 	0.527953 	 1.140448 	4.274895 	 3.017120 	2.778526 	 0.777795 	0.000000 	 0.000000 	
0.005800 	3.845483 	 4.050730 	0.531094 	 1.143573 	4.280137 	 3.017183 	2.783843 	 0.778754 	0.000000 	 0.000000 	
0.005900 	3.850719 	 4.052451 	0.534223 	 1.146336 	4.285278 	 3.017912 	2.789355 	 0.780476 	0.000000 	 0.000000 	
0.006000 	3.855868 	 4.054006 	0.536244 	 1.148713 	4.290428 	 3.019091 	2.793640 	 0.781821 	0.000000 	 0.000000 	
0.006100 	3.860184 	 4.055668 	0.538149 	 1.151004 	4.296158 	 3.019772 	2.798692 	 0.783501 	0.000000 	 0.000000 	
0.006200 	3.864418 	 4.057269 	0.539857 	 1.153468 	4.302112 	 3.020646 	2.804391 	 0.785231 	0.000000 	 0.000000 	
0.006300 	3.868869 	 4.058725 	0.541484 	 1.155881 	4.308514 	 3.022000 	2.809774 	 0.786585 	0.000000 	 0.000000 	
0.006400 	3.872953 	 4.059876 	0.543156 	 1.158341 	4.315232 	 3.023369 	2.815519 	 0.788526 	0.000000 	 0.000000 	
0.006500 	3.877178 	 4.060998 	0.545084 	 1.160643 	4.322150 	 3.024395 	2.820871 	 0.791162 	0.000000 	 0.000000 	
0.006600 	3.881127 	 4.062370 	0.546050 	 1.162649 	4.329709 	 3.025383 	2.825891 	 0.793894 	0.000000 	 0.000000 	
0.006700 	0.546779 	 1.164775 	4.336128 	 3.025723 	2.830865 	 0.796264 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.006800 	0.547890 	 1.166306 	4.341524 	 3.025945 	2.835680 	 0.798405 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.006900 	0.548894 	 1.168557 	4.346883 	 3.026703 	2.839950 	 0.800668 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007000 	0.550047 	 1.170529 	4.352592 	 3.026904 	2.844637 	 0.802968 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007100 	0.551669 	 1.172962 	4.358601 	 3.026436 	2.849304 	 0.805942 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007200 	0.553110 	 1.175386 	4.365220 	 3.025826 	2.854266 	 0.809019 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007300 	0.554205 	 1.177808 	4.371506 	 3.025058 	2.859463 	 0.811474 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007400 	0.555430 	 1.180019 	4.377665 	 3.024589 	2.864291 	 0.813997 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007500 	0.557131 	 1.182732 	4.383662 	 3.024192 	2.868570 	 0.816658 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007600 	0.559584 	 1.185872 	4.389691 	 3.023609 	2.872498 	 0.819076 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007700 	0.561060 	 1.188071 	4.396019 	 3.023244 	2.875984 	 0.821579 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007800 	0.562574 	 1.190057 	4.402144 	 3.022698 	2.880649 	 0.824850 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.007900 	0.565120 	 1.191899 	4.408824 	 3.023018 	2.885649 	 0.827894 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008000 	0.566835 	 1.193730 	4.415697 	 3.022792 	2.890910 	 0.830252 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008100 	0.568341 	 1.196021 	4.422791 	 3.022896 	2.895938 	 0.832245 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008200 	0.569814 	 1.197777 	4.429670 	 3.023243 	2.901428 	 0.834007 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008300 	0.571334 	 1.198339 	4.436400 	 3.023298 	2.906592 	 0.835399 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008400 	0.572814 	 1.198337 	4.442751 	 3.023848 	2.910944 	 0.836355 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008500 	0.574254 	 1.198436 	4.448518 	 3.024293 	2.915271 	 0.837277 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008600 	0.575444 	 1.198674 	4.455175 	 3.024149 	2.918856 	 0.837210 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008700 	0.576341 	 1.199240 	4.460546 	 3.023177 	2.922528 	 0.837769 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008800 	0.577858 	 1.199694 	4.465916 	 3.022614 	2.926317 	 0.838251 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.008900 	0.579380 	 1.199997 	4.471219 	 3.021845 	2.929928 	 0.838922 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009000 	0.581041 	 1.200530 	4.476845 	 3.020858 	2.933091 	 0.840105 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009100 	0.582090 	 1.201137 	4.481915 	 3.019583 	2.936903 	 0.841015 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009200 	0.583591 	 1.201341 	4.486591 	 3.019056 	2.941921 	 0.842681 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009300 	0.585072 	 1.201242 	4.491115 	 3.018241 	2.946460 	 0.843557 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009400 	0.586594 	 1.200341 	4.495440 	 3.018778 	2.950667 	 0.843875 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009500 	0.587675 	 1.199304 	4.499741 	 3.019295 	2.955059 	 0.844927 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009600 	0.588576 	 1.198388 	4.503617 	 3.019910 	2.959684 	 0.845594 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009700 	0.589002 	 1.198138 	4.507578 	 3.020597 	2.964436 	 0.846612 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009800 	0.589779 	 1.198504 	4.512256 	 3.021474 	2.968079 	 0.848234 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.009900 	0.590425 	 1.199087 	4.517324 	 3.021962 	2.972030 	 0.850327 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010000 	0.591156 	 1.198830 	4.522924 	 3.022069 	2.976246 	 0.852023 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010100 	0.593172 	 1.198283 	4.527896 	 3.022020 	2.980253 	 0.853851 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010200 	0.595406 	 1.197883 	4.532933 	 3.022476 	2.984744 	 0.855260 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010300 	0.597771 	 1.197166 	4.537878 	 3.023419 	2.989209 	 0.855906 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010400 	0.599814 	 1.196802 	4.543005 	 3.023707 	2.993870 	 0.856951 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010500 	0.602775 	 1.196594 	4.548507 	 3.023362 	2.998500 	 0.858189 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010600 	0.605106 	 1.196863 	4.554402 	 3.023177 	3.002907 	 0.859106 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010700 	0.607310 	 1.197385 	4.560668 	 3.022263 	3.006537 	 0.858874 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010800 	0.609712 	 1.198610 	4.566967 	 3.021359 	3.009701 	 0.859295 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.010900 	0.612085 	 1.199755 	4.572809 	 3.020012 	3.013589 	 0.859466 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011000 	0.614377 	 1.200550 	4.578412 	 3.019064 	3.017827 	 0.859429 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011100 	0.617127 	 1.202347 	4.583864 	 3.017228 	3.021778 	 0.859520 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011200 	0.620436 	 1.204359 	4.589896 	 3.015755 	3.025437 	 0.858856 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011300 	0.623706 	 1.206476 	4.594941 	 3.014066 	3.028984 	 0.858541 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011400 	0.627100 	 1.208572 	4.599390 	 3.012210 	3.033227 	 0.857495 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011500 	0.631368 	 1.210391 	4.604122 	 3.010118 	3.037878 	 0.856667 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011600 	0.635656 	 1.211942 	4.608524 	 3.007564 	3.042457 	 0.854875 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011700 	0.640653 	 1.213063 	4.612864 	 3.004751 	3.046778 	 0.852835 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011800 	0.645770 	 1.214356 	4.617008 	 3.001892 	3.051074 	 0.851380 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.011900 	0.651247 	 1.215792 	4.621651 	 2.999018 	3.055518 	 0.849675 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012000 	0.657257 	 1.217014 	4.627216 	 2.996047 	3.060204 	 0.848384 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012100 	0.663344 	 1.218535 	4.632797 	 2.993382 	3.064829 	 0.846788 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012200 	0.669851 	 1.220153 	4.638001 	 2.990419 	3.069753 	 0.845769 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012300 	0.676312 	 1.222157 	4.643388 	 2.988024 	3.075548 	 0.844725 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012400 	0.681945 	 1.224615 	4.649309 	 2.985624 	3.081318 	 0.843157 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012500 	0.687910 	 1.226786 	4.655669 	 2.982937 	3.086523 	 0.842804 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012600 	0.693862 	 1.229250 	4.661455 	 2.980551 	3.092566 	 0.842331 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012700 	0.700061 	 1.231236 	4.667546 	 2.978331 	3.098873 	 0.842340 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012800 	0.706957 	 1.233261 	4.673229 	 2.975782 	3.104764 	 0.842022 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.012900 	0.714509 	 1.235372 	4.678862 	 2.973189 	3.110348 	 0.842392 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013000 	0.722308 	 1.237028 	4.684427 	 2.970899 	3.115990 	 0.843337 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013100 	0.729868 	 1.238389 	4.689871 	 2.969009 	3.121642 	 0.844174 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013200 	0.737291 	 1.239607 	4.695014 	 2.967740 	3.127679 	 0.845540 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013300 	0.744558 	 1.240343 	4.700247 	 2.966087 	3.134203 	 0.846532 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013400 	0.751970 	 1.240719 	4.704994 	 2.964860 	3.140326 	 0.847266 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013500 	0.759372 	 1.240301 	4.709170 	 2.964165 	3.146833 	 0.846838 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013600 	0.766908 	 1.240025 	4.713338 	 2.963985 	3.153571 	 0.847038 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013700 	0.774614 	 1.239721 	4.717784 	 2.963589 	3.159589 	 0.847264 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013800 	0.782378 	 1.239988 	4.722004 	 2.963768 	3.166367 	 0.847881 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.013900 	0.789750 	 1.240281 	4.727087 	 2.963836 	3.173278 	 0.848198 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014000 	0.796460 	 1.240742 	4.732807 	 2.964344 	3.179656 	 0.848693 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014100 	0.803421 	 1.241501 	4.738174 	 2.965642 	3.187127 	 0.849119 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014200 	0.811019 	 1.242747 	4.743557 	 2.967166 	3.194009 	 0.850067 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014300 	0.818813 	 1.243998 	4.748030 	 2.968043 	3.200645 	 0.850809 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014400 	0.827080 	 1.244775 	4.752096 	 2.968671 	3.206725 	 0.851455 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014500 	0.835300 	 1.245760 	4.756194 	 2.968984 	3.212357 	 0.851759 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014600 	0.843389 	 1.246942 	4.759851 	 2.970139 	3.217556 	 0.852543 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014700 	0.851652 	 1.247647 	4.763496 	 2.971362 	3.222825 	 0.853058 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014800 	0.859177 	 1.248856 	4.767311 	 2.973037 	3.227599 	 0.853955 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.014900 	0.866070 	 1.250070 	4.771511 	 2.974565 	3.232609 	 0.853875 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015000 	0.871992 	 1.250960 	4.776172 	 2.976354 	3.237741 	 0.853619 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015100 	0.877510 	 1.251931 	4.781011 	 2.978842 	3.242909 	 0.853163 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015200 	0.883579 	 1.252021 	4.785990 	 2.980363 	3.248736 	 0.852106 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015300 	0.890126 	 1.252067 	4.790726 	 2.980613 	3.254276 	 0.850984 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015400 	0.897050 	 1.251988 	4.795248 	 2.981143 	3.260474 	 0.850437 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015500 	0.903825 	 1.251884 	4.799893 	 2.981490 	3.267050 	 0.850600 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015600 	0.910087 	 1.251695 	4.803755 	 2.982421 	3.273418 	 0.850226 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015700 	0.915611 	 1.252064 	4.807503 	 2.982908 	3.280131 	 0.849335 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015800 	0.921457 	 1.252538 	4.811509 	 2.983180 	3.286652 	 0.848277 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.015900 	0.927179 	 1.253709 	4.816105 	 2.983929 	3.292563 	 0.847483 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016000 	0.933496 	 1.254433 	4.820903 	 2.984060 	3.298780 	 0.846189 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016100 	0.940143 	 1.255567 	4.825878 	 2.983970 	3.305256 	 0.844855 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016200 	0.946400 	 1.256535 	4.830901 	 2.983673 	3.311831 	 0.843512 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016300 	0.952761 	 1.257865 	4.836477 	 2.983833 	3.317774 	 0.842003 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016400 	0.958586 	 1.259471 	4.842387 	 2.984356 	3.323404 	 0.841359 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016500 	0.964190 	 1.261298 	4.848416 	 2.983575 	3.328508 	 0.840908 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016600 	0.970666 	 1.263257 	4.853998 	 2.982736 	3.334148 	 0.839796 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016700 	0.977520 	 1.264507 	4.859946 	 2.983078 	3.339446 	 0.838648 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016800 	0.983987 	 1.265062 	4.865110 	 2.983704 	3.345005 	 0.837821 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.016900 	0.990327 	 1.266193 	4.870377 	 2.983392 	3.350624 	 0.837391 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017000 	0.996440 	 1.267361 	4.875855 	 2.982317 	3.355864 	 0.837248 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017100 	1.002271 	 1.269244 	4.881621 	 2.981040 	3.361060 	 0.836564 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017200 	1.008044 	 1.271379 	4.887713 	 2.980893 	3.366505 	 0.836385 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017300 	1.013625 	 1.273442 	4.893930 	 2.981221 	3.372498 	 0.836458 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017400 	1.018992 	 1.274810 	4.900518 	 2.982039 	3.379516 	 0.836362 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017500 	1.025091 	 1.276749 	4.906751 	 2.982790 	3.386467 	 0.836016 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017600 	1.031407 	 1.277951 	4.912416 	 2.983796 	3.392529 	 0.835540 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017700 	1.037752 	 1.279200 	4.917823 	 2.985029 	3.398620 	 0.834927 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017800 	1.044651 	 1.279957 	4.923637 	 2.986889 	3.405139 	 0.834408 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.017900 	1.050857 	 1.281022 	4.929623 	 2.988803 	3.411754 	 0.833304 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018000 	1.056622 	 1.281360 	4.935513 	 2.991188 	3.417867 	 0.833144 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018100 	1.062439 	 1.281640 	4.940847 	 2.994009 	3.424060 	 0.833043 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018200 	1.068247 	 1.282144 	4.946371 	 2.996610 	3.430243 	 0.832982 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018300 	1.074311 	 1.282218 	4.951619 	 2.999154 	3.435701 	 0.832491 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018400 	1.080436 	 1.282179 	4.956608 	 3.001261 	3.441413 	 0.831917 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018500 	1.085686 	 1.281867 	4.961216 	 3.002765 	3.447998 	 0.830704 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018600 	1.091368 	 1.281059 	4.965961 	 3.003402 	3.453808 	 0.829152 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018700 	1.096767 	 1.280133 	4.971374 	 3.004347 	3.459178 	 0.827757 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018800 	1.101779 	 1.279999 	4.976750 	 3.005003 	3.465186 	 0.826627 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.018900 	1.107433 	 1.279808 	4.981844 	 3.005994 	3.470907 	 0.825864 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.019000 	1.113230 	 1.279381 	4.986831 	 3.006072 	3.476358 	 0.825171 	0.000000 	 0.000000 	0.000000 	 0.000000 	
0.019100 	1.119413 	 1.279169 	4.991642 	 3.005968 	3.482531 	 0.823197 	0.000000 	 0.000000 	0.000000 	 0.000000 	
